source_dir,filename,n_x,n_y,n_z,n_m,particles,emitt_x,emitt_y,beta_x,beta_y,sigma_z,offset_y,seed,integration_method,n_t,cut_x,cut_y,cut_z,lumi_ee,lumi_fine,phot_e1,phot_e2,n_phot1,n_phot2,de1,de2,n_pairs,e_pairs,out_1,out_2
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,1024,512,25,,0.624,0.3,0.0025,12.0,0.12,100,0,130471,,,,,,4.63774e+34,4.45197e+34,5.70199,5.63492,3.40286,3.36368,19.4039,18.9548,308850.0,725228.0,11831,10542
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,1024,512,25,,0.624,0.3,0.0025,12.0,0.12,100,0,135135,,,,,,5.39497e+34,5.16291e+34,5.70235,5.70487,3.46478,3.47982,19.7574,19.8526,354822.0,859508.0,8853,8512
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,1024,512,25,,0.624,0.3,0.0025,12.0,0.12,100,0,143455,,,,,,4.90056e+34,4.69608e+34,5.72534,5.76046,3.43146,3.43644,19.6463,19.7966,324732.0,779836.0,12821,13833
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,1024,512,25,,0.624,0.3,0.0025,12.0,0.12,100,0,145992,,,,,,5.33748e+34,5.12395e+34,5.70848,5.6938,3.40823,3.46254,19.4558,19.7154,349020.0,848815.0,11548,11849
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,1024,512,25,,0.624,0.3,0.0025,12.0,0.12,100,0,153768,,,,,,4.99019e+34,4.76352e+34,5.70797,5.6919,3.45644,3.39681,19.73,19.3343,326054.0,775579.0,9857,11225
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,1024,512,25,,0.624,0.3,0.0025,12.0,0.12,100,0,159302,,,,,,4.2702e+34,4.1374e+34,5.67622,5.65491,3.3888,3.37468,19.2356,19.0843,286972.0,657303.0,13210,12861
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,1024,512,25,,0.624,0.3,0.0025,12.0,0.12,100,0,167029,,,,,,4.91023e+34,4.71072e+34,5.69423,5.67458,3.46117,3.39545,19.7087,19.2678,324754.0,762256.0,11070,12205
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,1024,512,25,,0.624,0.3,0.0025,12.0,0.12,100,0,167815,,,,,,4.90972e+34,4.71592e+34,5.71029,5.68188,3.51814,3.43462,20.0901,19.5158,330036.0,790260.0,10028,9950
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,1024,512,25,,0.624,0.3,0.0025,12.0,0.12,100,0,286038,,,,,,4.79059e+34,4.62359e+34,5.73547,5.65053,3.45864,3.35128,19.8381,18.937,317982.0,760230.0,11839,14770
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_360177.ref,1024,512,25,,0.624,0.3,0.0025,12.0,0.12,100,0,360177,,,,,,4.66877e+34,4.49234e+34,5.62708,5.705,3.35764,3.48973,18.8937,19.9089,315392.0,751645.0,9919,9297
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_479728.ref,1024,512,25,,0.624,0.3,0.0025,12.0,0.12,100,0,479728,,,,,,4.58462e+34,4.40666e+34,5.66492,5.66994,3.35843,3.43768,19.0253,19.4915,305996.0,712065.0,17452,15161
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_527875.ref,1024,512,25,,0.624,0.3,0.0025,12.0,0.12,100,0,527875,,,,,,4.16265e+34,4.02528e+34,5.63801,5.74315,3.34223,3.4504,18.8435,19.8162,279606.0,647869.0,13170,12887
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_733579.ref,1024,512,25,,0.624,0.3,0.0025,12.0,0.12,100,0,733579,,,,,,4.50966e+34,4.33724e+34,5.66805,5.62644,3.49761,3.36909,19.826,18.9565,305330.0,715130.0,11218,12766
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,1024,512,25,,0.624,0.3,0.002,12.0,0.12,100,0,100805,,,,,,4.90743e+34,4.73169e+34,5.64937,5.64369,3.41051,3.47705,19.2672,19.6234,323846.0,757079.0,9145,7174
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,1024,512,25,,0.624,0.3,0.002,12.0,0.12,100,0,105469,,,,,,5.33498e+34,5.13571e+34,5.73386,5.7519,3.44131,3.50363,19.7341,20.1537,357460.0,869999.0,10882,9688
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,1024,512,25,,0.624,0.3,0.002,12.0,0.12,100,0,130471,,,,,,4.95088e+34,4.7569e+34,5.71194,5.67669,3.42613,3.40709,19.5712,19.3417,327034.0,777588.0,10284,9384
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,1024,512,25,,0.624,0.3,0.002,12.0,0.12,100,0,135135,,,,,,5.57603e+34,5.33403e+34,5.71291,5.72203,3.45179,3.49324,19.7202,19.9884,358154.0,865895.0,11466,10575
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,1024,512,25,,0.624,0.3,0.002,12.0,0.12,100,0,143455,,,,,,5.25629e+34,5.03783e+34,5.74888,5.70772,3.46493,3.46596,19.9206,19.7838,344938.0,826657.0,11835,13173
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,1024,512,25,,0.624,0.3,0.002,12.0,0.12,100,0,145992,,,,,,5.55407e+34,5.33423e+34,5.69898,5.71829,3.44123,3.46655,19.612,19.8227,357486.0,854806.0,13159,14305
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,1024,512,25,,0.624,0.3,0.002,12.0,0.12,100,0,153768,,,,,,5.33694e+34,5.09311e+34,5.73709,5.72922,3.47487,3.4131,19.9356,19.555,340788.0,805495.0,10340,12871
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,1024,512,25,,0.624,0.3,0.002,12.0,0.12,100,0,159302,,,,,,4.55886e+34,4.42005e+34,5.69101,5.66951,3.40344,3.40973,19.369,19.333,298818.0,696784.0,14198,13818
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,1024,512,25,,0.624,0.3,0.002,12.0,0.12,100,0,167029,,,,,,5.33103e+34,5.11186e+34,5.71753,5.70353,3.49844,3.40576,20.0024,19.4254,340998.0,807537.0,12769,12624
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,1024,512,25,,0.624,0.3,0.002,12.0,0.12,100,0,167815,,,,,,5.16138e+34,4.95914e+34,5.77527,5.69263,3.53424,3.43181,20.4112,19.5371,339528.0,813760.0,11245,11019
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,1024,512,25,,0.624,0.3,0.002,12.0,0.12,100,0,286038,,,,,,5.00974e+34,4.84058e+34,5.72699,5.6626,3.49032,3.36052,19.9891,19.0298,328648.0,773959.0,13195,15767
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_360177.ref,1024,512,25,,0.624,0.3,0.002,12.0,0.12,100,0,360177,,,,,,4.93622e+34,4.74948e+34,5.6365,5.72912,3.36521,3.51439,18.9686,20.1343,327410.0,792009.0,10018,9282
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_479728.ref,1024,512,25,,0.624,0.3,0.002,12.0,0.12,100,0,479728,,,,,,4.80301e+34,4.62526e+34,5.66965,5.69032,3.36481,3.46826,19.0773,19.736,316036.0,737685.0,17841,16290
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_527875.ref,1024,512,25,,0.624,0.3,0.002,12.0,0.12,100,0,527875,,,,,,4.46783e+34,4.31804e+34,5.64197,5.73344,3.36899,3.48133,19.0084,19.9605,294602.0,671914.0,15275,14441
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_733579.ref,1024,512,25,,0.624,0.3,0.002,12.0,0.12,100,0,733579,,,,,,4.72574e+34,4.54913e+34,5.68935,5.65192,3.49367,3.41759,19.8767,19.3159,314470.0,731530.0,12106,14222
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,1024,512,25,,0.624,0.3,0.004,12.0,0.12,100,0,100805,,,,,,4.3125e+34,4.14709e+34,5.66423,5.60357,3.39206,3.36651,19.2134,18.8645,302518.0,737427.0,4523,2597
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,1024,512,25,,0.624,0.3,0.004,12.0,0.12,100,0,105469,,,,,,4.46192e+34,4.29242e+34,5.71866,5.73922,3.35708,3.44741,19.2005,19.7889,316960.0,774850.0,10476,8353
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,1024,512,25,,0.624,0.3,0.004,12.0,0.12,100,0,130471,,,,,,4.00394e+34,3.84252e+34,5.67587,5.58687,3.37485,3.29249,19.1559,18.395,277988.0,658856.0,9266,9449
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,1024,512,25,,0.624,0.3,0.004,12.0,0.12,100,0,135135,,,,,,4.90875e+34,4.69949e+34,5.67195,5.65113,3.4205,3.42986,19.4015,19.3826,342962.0,847900.0,3540,3048
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,1024,512,25,,0.624,0.3,0.004,12.0,0.12,100,0,143455,,,,,,4.24423e+34,4.06571e+34,5.72396,5.70539,3.37572,3.39221,19.3233,19.3539,291614.0,697093.0,12970,13280
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,1024,512,25,,0.624,0.3,0.004,12.0,0.12,100,0,145992,,,,,,4.76501e+34,4.58044e+34,5.67905,5.67949,3.37402,3.44982,19.1612,19.5947,331776.0,823299.0,8790,9515
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,1024,512,25,,0.624,0.3,0.004,12.0,0.12,100,0,153768,,,,,,4.25595e+34,4.06748e+34,5.69746,5.68262,3.40314,3.36701,19.3893,19.1334,291882.0,698879.0,10191,10311
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,1024,512,25,,0.624,0.3,0.004,12.0,0.12,100,0,159302,,,,,,3.80822e+34,3.68638e+34,5.6932,5.60786,3.34856,3.30729,19.0648,18.5477,264234.0,622873.0,11839,12356
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,1024,512,25,,0.624,0.3,0.004,12.0,0.12,100,0,167029,,,,,,4.28932e+34,4.11366e+34,5.67157,5.68128,3.38915,3.37744,19.2218,19.1896,297668.0,713662.0,9447,10237
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,1024,512,25,,0.624,0.3,0.004,12.0,0.12,100,0,167815,,,,,,4.36616e+34,4.19543e+34,5.71376,5.68127,3.4297,3.39983,19.5976,19.317,305010.0,739759.0,9275,8551
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,1024,512,25,,0.624,0.3,0.004,12.0,0.12,100,0,286038,,,,,,4.30885e+34,4.15857e+34,5.67403,5.68287,3.4048,3.34014,19.3195,18.9821,300076.0,724335.0,11291,13300
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_360177.ref,1024,512,25,,0.624,0.3,0.004,12.0,0.12,100,0,360177,,,,,,4.11549e+34,3.95981e+34,5.65445,5.67879,3.34255,3.44408,18.9008,19.5582,295634.0,719934.0,10098,8745
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_479728.ref,1024,512,25,,0.624,0.3,0.004,12.0,0.12,100,0,479728,,,,,,3.96218e+34,3.80618e+34,5.65023,5.68005,3.30177,3.39974,18.6558,19.3107,276090.0,647515.0,14667,12116
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_527875.ref,1024,512,25,,0.624,0.3,0.004,12.0,0.12,100,0,527875,,,,,,3.72461e+34,3.59288e+34,5.59814,5.66067,3.30354,3.38762,18.4937,19.1783,258150.0,593318.0,12090,11386
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_733579.ref,1024,512,25,,0.624,0.3,0.004,12.0,0.12,100,0,733579,,,,,,4.34272e+34,4.16503e+34,5.68477,5.66176,3.46251,3.36449,19.6846,19.0489,307878.0,747136.0,9016,9658
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,1024,512,25,,0.624,0.3,0.006,12.0,0.12,100,0,100805,,,,,,3.94843e+34,3.79522e+34,5.66681,5.63589,3.38547,3.35641,19.1863,18.917,292812.0,729482.0,2351,1875
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,1024,512,25,,0.624,0.3,0.006,12.0,0.12,100,0,105469,,,,,,4.11456e+34,3.9662e+34,5.71049,5.74214,3.35909,3.44172,19.1871,19.7645,305718.0,779836.0,6408,5218
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,1024,512,25,,0.624,0.3,0.006,12.0,0.12,100,0,130471,,,,,,3.64537e+34,3.50292e+34,5.67978,5.62524,3.3574,3.27196,19.0704,18.406,264854.0,633815.0,7959,7869
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,1024,512,25,,0.624,0.3,0.006,12.0,0.12,100,0,135135,,,,,,4.38137e+34,4.1967e+34,5.652,5.67957,3.37934,3.41277,19.1001,19.3845,320192.0,812732.0,1282,1288
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,1024,512,25,,0.624,0.3,0.006,12.0,0.12,100,0,143455,,,,,,3.85169e+34,3.69166e+34,5.70924,5.70872,3.37827,3.36719,19.2879,19.2257,276628.0,670390.0,11725,11919
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,1024,512,25,,0.624,0.3,0.006,12.0,0.12,100,0,145992,,,,,,4.42189e+34,4.26383e+34,5.70834,5.70959,3.38996,3.44352,19.3516,19.6611,332840.0,857823.0,2266,2985
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,1024,512,25,,0.624,0.3,0.006,12.0,0.12,100,0,153768,,,,,,3.78786e+34,3.62795e+34,5.69893,5.6507,3.39138,3.34347,19.3278,18.8937,274142.0,668118.0,9770,8671
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,1024,512,25,,0.624,0.3,0.006,12.0,0.12,100,0,159302,,,,,,3.5661e+34,3.44712e+34,5.70616,5.65173,3.3748,3.28203,19.2586,18.5498,261194.0,634858.0,9332,11805
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,1024,512,25,,0.624,0.3,0.006,12.0,0.12,100,0,167029,,,,,,4.03541e+34,3.87773e+34,5.64946,5.69443,3.37151,3.40356,19.0481,19.3819,298558.0,737440.0,7098,7531
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,1024,512,25,,0.624,0.3,0.006,12.0,0.12,100,0,167815,,,,,,3.90905e+34,3.7566e+34,5.63972,5.63576,3.37682,3.39193,19.0449,19.1176,286776.0,703687.0,7107,6900
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,1024,512,25,,0.624,0.3,0.006,12.0,0.12,100,0,286038,,,,,,4.00091e+34,3.86705e+34,5.67606,5.69812,3.3754,3.38951,19.1608,19.3138,295232.0,736321.0,6750,7605
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_360177.ref,1024,512,25,,0.624,0.3,0.006,12.0,0.12,100,0,360177,,,,,,3.69336e+34,3.55223e+34,5.6574,5.6577,3.35629,3.40239,18.9887,19.2497,277342.0,685379.0,7164,7148
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_479728.ref,1024,512,25,,0.624,0.3,0.006,12.0,0.12,100,0,479728,,,,,,3.52502e+34,3.38633e+34,5.64602,5.65002,3.28599,3.37134,18.5527,19.0487,255220.0,604217.0,13180,10872
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_527875.ref,1024,512,25,,0.624,0.3,0.006,12.0,0.12,100,0,527875,,,,,,3.4402e+34,3.31652e+34,5.61522,5.6189,3.28705,3.32216,18.4575,18.6669,247856.0,583778.0,11700,11492
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_733579.ref,1024,512,25,,0.624,0.3,0.006,12.0,0.12,100,0,733579,,,,,,4.19124e+34,4.02382e+34,5.63423,5.71247,3.41931,3.38979,19.2652,19.3653,309270.0,777696.0,9012,8841
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,1024,512,25,,0.624,0.3,0.008,12.0,0.12,100,0,100805,,,,,,3.69068e+34,3.54976e+34,5.65781,5.63271,3.39197,3.3782,19.1911,19.0291,284448.0,718267.0,2253,2400
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,1024,512,25,,0.624,0.3,0.008,12.0,0.12,100,0,105469,,,,,,3.74576e+34,3.61721e+34,5.70107,5.6962,3.34264,3.40069,19.0592,19.3722,288380.0,749786.0,4389,4406
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,1024,512,25,,0.624,0.3,0.008,12.0,0.12,100,0,130471,,,,,,3.45642e+34,3.32726e+34,5.64309,5.60843,3.35967,3.30796,18.96,18.5532,266416.0,662010.0,5422,5051
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,1024,512,25,,0.624,0.3,0.008,12.0,0.12,100,0,135135,,,,,,4.0195e+34,3.85444e+34,5.62691,5.67304,3.36488,3.37336,18.9339,19.1372,304658.0,777874.0,621,619
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,1024,512,25,,0.624,0.3,0.008,12.0,0.12,100,0,143455,,,,,,3.5957e+34,3.44706e+34,5.71693,5.68585,3.40298,3.35218,19.4546,19.0613,270250.0,676793.0,8762,9068
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,1024,512,25,,0.624,0.3,0.008,12.0,0.12,100,0,145992,,,,,,4.20065e+34,4.05854e+34,5.62753,5.63947,3.37545,3.38801,18.9967,19.1073,326848.0,843468.0,133,166
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,1024,512,25,,0.624,0.3,0.008,12.0,0.12,100,0,153768,,,,,,3.50373e+34,3.3641e+34,5.648,5.63656,3.36815,3.35478,19.0233,18.9099,265524.0,664327.0,7119,6477
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,1024,512,25,,0.624,0.3,0.008,12.0,0.12,100,0,159302,,,,,,3.40095e+34,3.286e+34,5.72096,5.64175,3.37587,3.2723,19.3151,18.4622,259744.0,646935.0,6143,5541
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,1024,512,25,,0.624,0.3,0.008,12.0,0.12,100,0,167029,,,,,,3.95792e+34,3.81352e+34,5.62065,5.65177,3.34962,3.39855,18.8282,19.2095,305190.0,778631.0,2211,2185
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,1024,512,25,,0.624,0.3,0.008,12.0,0.12,100,0,167815,,,,,,3.54973e+34,3.41832e+34,5.60532,5.65613,3.3306,3.37834,18.6712,19.109,270268.0,674208.0,4964,4988
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,1024,512,25,,0.624,0.3,0.008,12.0,0.12,100,0,286038,,,,,,3.70917e+34,3.58857e+34,5.63123,5.66956,3.34681,3.38135,18.8467,19.1707,286340.0,727867.0,3610,3338
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_360177.ref,1024,512,25,,0.624,0.3,0.008,12.0,0.12,100,0,360177,,,,,,3.43705e+34,3.30235e+34,5.6233,5.63064,3.34084,3.36049,18.7865,18.9229,266794.0,661463.0,5361,5465
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_479728.ref,1024,512,25,,0.624,0.3,0.008,12.0,0.12,100,0,479728,,,,,,3.31267e+34,3.18629e+34,5.66339,5.65452,3.29277,3.37468,18.6494,19.0826,249638.0,605348.0,8998,8592
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_527875.ref,1024,512,25,,0.624,0.3,0.008,12.0,0.12,100,0,527875,,,,,,3.28316e+34,3.16685e+34,5.62227,5.6129,3.28885,3.31238,18.4908,18.5927,244794.0,579945.0,10579,9909
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.3_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_733579.ref,1024,512,25,,0.624,0.3,0.008,12.0,0.12,100,0,733579,,,,,,3.97565e+34,3.81917e+34,5.67197,5.66418,3.39078,3.37805,19.2342,19.1346,300466.0,767696.0,6925,6319
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,1024,512,25,,0.624,0.9,0.0005,12.0,0.12,100,0,100805,,,,,,3.49282e+34,3.457e+34,3.56046,3.51372,1.6021,1.59473,5.70421,5.60344,137240.0,179652.0,2210,1805
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,1024,512,25,,0.624,0.9,0.0005,12.0,0.12,100,0,105469,,,,,,3.69244e+34,3.65318e+34,3.44638,3.44917,1.55868,1.5662,5.3718,5.4021,141982.0,185644.0,948,830
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,1024,512,25,,0.624,0.9,0.0005,12.0,0.12,100,0,130471,,,,,,3.54519e+34,3.50952e+34,3.49577,3.51662,1.58666,1.57885,5.54662,5.55222,136746.0,180529.0,2663,3107
output,1024_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,1024,512,25,,0.624,0.9,0.0005,12.0,0.12,100,0,135135,,,,,,3.50183e+34,3.46316e+34,3.54594,3.57904,1.59752,1.60769,5.66472,5.75399,136448.0,177139.0,3197,3677
