dataset,eps_y_nm,seed,n_x,n_y,n_z,n_m,channel,n_pairs,n_reach,frac_of_total_pct,reach_frac_of_total_pct,reach_pct,pt_median_MeV,pt_mean_MeV,pt_p90_MeV,pt_p99_MeV,pt_max_MeV,pt_median_reach_MeV,E_median_GeV,E_mean_GeV,theta_median_mrad,frac_pt_gt_20MeV
tuned,8.0,159302,512,256,64,223499,BH,37150,21,54.62592636160452,47.72727272727273,0.05652759084791386,3.2077314370621277,7.628142203917293,21.984832719173784,43.85479187481766,194.96422772580917,17.253466352775636,0.24421700000000002,1.5197400022860834,11.193767359492856,11.951547779273216
tuned,8.0,159302,512,256,64,223499,LL,29240,18,42.994941771556284,40.90909090909091,0.06155950752393981,1.244558137646128,4.9609591644402595,14.749523090890257,46.425890720409306,114.95311411528851,16.347652807297063,0.01779595,0.8473497838978112,55.65112505946453,6.723666210670315
tuned,8.0,159302,512,256,64,223499,ALL,68008,44,100.0,100.0,0.06469827079167156,2.07770148082498,6.404478878905127,19.378029427273713,44.633500772698255,194.96422772580917,17.525685407489412,0.082412,1.2069914609810317,21.425695461141085,9.529761204564169
tuned,8.0,167029,512,256,64,223499,BW,1560,10,2.2902780632469097,12.195121951219512,0.6410256410256411,1.593330605183162,4.773478833005746,14.697782633003417,33.180601244447416,90.99675094544565,16.348838299596977,0.0275876,0.5711262143288461,46.53266345181457,5.897435897435897
tuned,8.0,167029,512,256,64,223499,BH,37618,41,55.22800011745016,50.0,0.10899037694720612,3.220168354734908,7.660332160515575,22.05788883126914,43.991176516601314,106.62509296698981,16.121959547470453,0.2444645,1.5005620879935935,11.218822089754221,11.922483917273645
tuned,8.0,167029,512,256,64,223499,LL,28936,31,42.48172181930293,37.80487804878049,0.10713298313519491,1.2252267819026486,4.928128999191262,14.407777406585279,45.547050527673974,166.64561790461389,17.667126118454057,0.017672300000000002,0.856900123414501,57.7130885195916,6.548935581974012
tuned,8.0,167029,512,256,64,223499,ALL,68114,82,100.0,100.0,0.12038641101682473,2.0754948425014295,6.43352824550551,19.44935781682242,44.36267317467928,166.64561790461389,16.154619766724277,0.08282065,1.2058367368179523,21.031151326989793,9.501717708547435
tuned,8.0,167815,512,256,64,223499,BW,1502,7,2.2389839604078468,9.722222222222221,0.46604527296937415,1.5309456127299523,4.687212474732886,14.077769261154017,36.01639099643205,57.35244387185062,19.85292259577991,0.0197672,0.6227785688015979,51.6045478212731,5.725699067909454
tuned,8.0,167815,512,256,64,223499,BH,36622,29,54.59125872041023,40.27777777777778,0.07918737370979193,3.1695926331344455,7.77784867583849,22.60671804631143,44.21589037839118,75.90003872672736,13.874244464511904,0.2542495,1.5279394045967178,11.098207812484542,12.525258041614329
tuned,8.0,167815,512,256,64,223499,LL,28960,36,43.16975731918192,50.0,0.12430939226519337,1.2518094941152287,4.885742071168707,14.132239659866919,45.03426205182256,125.6184083307901,16.04168205862499,0.017621650000000003,0.8680670011446132,58.933650465330714,6.4779005524861875
tuned,8.0,167815,512,256,64,223499,ALL,67084,72,100.0,100.0,0.10732812593166775,2.063698975919008,6.4601344243732,19.702476775028384,44.37264071090592,125.6184083307901,15.208379778250732,0.0817033,1.222807683480845,21.37058060548828,9.762387454534613
tuned,20.0,100805,512,256,64,48411,BW,1164,3,2.4895200615963726,8.823529411764707,0.25773195876288657,1.5952089680578325,4.622428613409104,13.137628330791024,38.625764808551025,52.11652788782918,13.030592001590032,0.0296663,0.5450920027259449,46.71576697451552,4.553264604810996
tuned,20.0,100805,512,256,64,48411,BH,26630,14,56.955257079305326,41.1764705882353,0.05257228689447991,3.1416493507317336,7.578966697188212,21.947113654724465,43.737418877201435,80.50946605739904,20.325038763917416,0.247839,1.5055055418043184,11.169159129790037,11.727375140818626
tuned,20.0,100805,512,256,64,48411,LL,18962,17,40.5552228590983,50.0,0.08965299019090814,1.227015894936559,4.748499063713508,13.96299459902665,44.3327048846972,175.314745678494,13.03338511687184,0.016409899999999998,0.8576850497709629,59.332220230807664,6.196603733783356
tuned,20.0,100805,512,256,64,48411,ALL,46756,34,100.0,100.0,0.07271793994353666,2.079062755311728,6.357460631753482,19.08344920430242,43.74939805117889,175.314745678494,15.386839746964633,0.0838907,1.21887080980364,20.42867453821784,9.305757549833176
tuned,20.0,105469,512,256,64,48411,BW,1234,9,2.5959272972063276,19.565217391304348,0.7293354943273906,1.4802789072657732,4.752315709520178,14.710861461698995,36.48400669380106,62.68086693004181,15.627492764289299,0.030510950000000002,0.6595980701296597,43.277963191451505,5.753646677471637
tuned,20.0,105469,512,256,64,48411,BH,27406,14,57.65314708852238,30.434782608695652,0.051083704298328834,3.035594788269057,7.547652622414815,21.928865020225125,44.0805162304491,82.23841573541435,13.979778808863664,0.2426815,1.5211579184078672,11.219204903247055,11.760198496679559
tuned,20.0,105469,512,256,64,48411,LL,18896,23,39.75092561427129,50.0,0.12171888230313294,1.2054724458576156,4.716388912740532,13.595143294598106,44.14437628506308,80.99964409580035,12.33210447083868,0.0166381,0.8217732213119179,60.315121969346485,6.202370872142252
tuned,20.0,105469,512,256,64,48411,ALL,47536,46,100.0,100.0,0.09676876472568159,2.029569226444776,6.349634177267618,19.280670399575094,44.015606496222006,82.23841573541435,13.913978860950346,0.08435229999999999,1.2207805604244362,20.626627463550005,9.394984853584653
tuned,20.0,130471,512,256,64,48411,BW,1166,10,2.5478542085482037,24.390243902439025,0.8576329331046312,1.5177806558306493,4.458453873642049,12.821483379610775,34.49163840846749,60.907122363097606,17.59056740440097,0.021861949999999998,0.49948818856174954,59.41235343215255,4.888507718696398
tuned,20.0,130471,512,256,64,48411,BH,26244,20,57.34638580543659,48.78048780487805,0.07620789513793629,3.185753902014449,7.629864250391245,22.278668565374822,42.98798589140714,100.21817944830647,17.25856460418123,0.25210849999999996,1.5307945085155463,11.336509972908617,12.120865721688768
tuned,20.0,130471,512,256,64,48411,LL,18354,11,40.10575998601521,26.829268292682926,0.05993243979514003,1.2121314099786493,4.802865847506513,14.0924489705484,45.408230542124066,103.81000912360535,13.253211731837304,0.016581150000000003,0.8788867190180887,61.232057399000844,6.309251389342922
tuned,20.0,130471,512,256,64,48411,ALL,45764,41,100.0,100.0,0.08959007079800717,2.0957077463373546,6.415272143367472,19.519031482671586,43.53793558495994,103.81000912360535,14.436946403478956,0.0868106,1.2430657536535925,20.7008072548563,9.60580368848877
tuned,20.0,135135,512,256,64,48411,BW,1208,4,2.5287837554950805,10.256410256410257,0.33112582781456956,1.6688950228688626,4.556803294996127,13.101701491568951,34.016035803883064,50.38468999285359,27.72520884674396,0.02560915,0.5816221942731788,43.481981836642355,5.4635761589403975
tuned,20.0,135135,512,256,64,48411,BH,27010,24,56.54176261251832,61.53846153846154,0.08885597926693817,3.1967264046620127,7.690776638015522,22.22427522146532,44.634562507107894,81.1622031688315,13.713272027702127,0.251162,1.5763463022882267,11.013181765727946,12.069603850425768
tuned,20.0,135135,512,256,64,48411,LL,19552,11,40.929453631986604,28.205128205128204,0.05626022913256956,1.186913780733229,4.728711779889353,13.731886566382917,44.95585881497096,114.16900257169301,22.413734265320528,0.015631,0.9092284334193945,61.87811377115349,6.214198036006547
tuned,20.0,135135,512,256,64,48411,ALL,47770,39,100.0,100.0,0.0816411974042286,2.0505579283820774,6.399168266559581,19.411919163417313,44.63786755037854,114.16900257169301,18.030078920500436,0.0831878,1.2781441818233827,20.508044244534265,9.505966087502618
tuned,20.0,143455,512,256,64,48411,BW,1162,6,2.45013283852739,23.076923076923077,0.5163511187607573,1.51101882755092,4.630369282413191,13.354388822148795,36.994016352834635,67.33056078861536,17.107693251661992,0.0253608,0.6269020984371773,47.97559584110674,4.819277108433735
tuned,20.0,143455,512,256,64,48411,BH,27052,11,57.04044195167208,42.30769230769231,0.04066242791660506,3.1044606797868703,7.529283386228432,21.947128135198327,43.45718651143583,68.82824736340042,13.839088668672996,0.2499365,1.5170291057356573,11.241724997503422,11.932574301345557
tuned,20.0,143455,512,256,64,48411,LL,19212,9,40.50942520980053,34.61538461538461,0.046845721424109935,1.2109901005706616,4.841078335147242,13.971464234464568,46.17541418643008,167.35931457057225,13.559495862603917,0.01680335,0.9074858376638038,59.51513462285216,6.579221320008329
tuned,20.0,143455,512,256,64,48411,ALL,47426,26,100.0,100.0,0.054822249399063806,2.047954160963375,6.369279725156337,19.33138036762637,44.083995727732045,167.35931457057225,14.328982406128207,0.08577370000000001,1.2482973373242947,20.431026063692702,9.589676548728546
tuned,20.0,145992,512,256,64,48411,BW,1270,4,2.6502504173622703,11.764705882352942,0.31496062992125984,1.3707413235655659,4.488481142706196,12.89244743900955,34.37127071490355,65.01137392620043,40.991593082627126,0.02620215,0.5539753912251968,42.82221182126969,5.196850393700787
tuned,20.0,145992,512,256,64,48411,BH,27436,17,57.25375626043406,50.0,0.06196238518734509,3.093172680547984,7.494878977974432,21.760145694870562,43.55001411157359,87.95579353771113,17.263896560747227,0.23862250000000002,1.5008205077233197,11.40685523778684,11.583321183846042
tuned,20.0,145992,512,256,64,48411,LL,19214,13,40.095993322203675,38.23529411764706,0.06765899864682003,1.2130395896735273,4.783711981434758,13.774835874735606,44.94282086526688,91.38408223430574,12.34312328294332,0.0167367,0.8936847748894035,59.286680239645676,6.448423024877694
tuned,20.0,145992,512,256,64,48411,ALL,47920,34,100.0,100.0,0.0709515859766277,2.039095405533883,6.328132568911328,19.1823930535335,44.05104289161172,91.38408223430574,15.21018616878274,0.08383285,1.2322896381777548,20.635707335546435,9.35517529215359
tuned,20.0,153768,512,256,64,48411,BW,1312,4,2.843150002167035,10.81081081081081,0.3048780487804878,1.411488589894068,4.318014851219713,12.679133898121,31.598804075176187,55.65847190330954,13.659229455229223,0.0286997,0.5178993965899391,42.39148112397317,4.725609756097561
tuned,20.0,153768,512,256,64,48411,BH,26418,15,57.24873228448836,40.54054054054054,0.05677946854417443,3.2507570047931234,7.663614095930835,22.005089325423217,44.018719911803394,164.3653985371801,14.382524157216064,0.253129,1.5566081949689228,11.014411439286498,11.889620713150125
tuned,20.0,153768,512,256,64,48411,LL,18416,18,39.9081177133446,48.648648648648646,0.09774109470026064,1.198197441122473,4.811096466962815,13.706981827351827,45.881139727667595,87.76864269435627,11.866909691180796,0.01624225,0.8341563194513466,58.21442738813997,6.374891398783666
tuned,20.0,153768,512,256,64,48411,ALL,46146,37,100.0,100.0,0.08018029731721059,2.105945740060482,6.430107597769867,19.34518112643139,44.34711165973324,164.3653985371801,12.943110890817684,0.0872776,1.2387592008414814,20.38616812291192,9.48511246911975
tuned,20.0,159302,512,256,64,48411,BW,1128,1,2.4163489139282808,4.166666666666667,0.08865248226950355,1.3507420147096456,4.144053313172513,11.76394526604776,35.21232274718128,61.24921542614682,12.765751631827,0.02178155,0.4904930179760638,52.460857140066864,4.432624113475177
tuned,20.0,159302,512,256,64,48411,BH,26688,12,57.16978706996272,50.0,0.044964028776978415,3.076907985693639,7.592533374567506,22.153396249139064,43.57265586965645,110.68252224507366,15.877838207152841,0.24381999999999998,1.5087904057419814,11.523681713727749,12.050359712230216
tuned,20.0,159302,512,256,64,48411,LL,18866,11,40.413864016108995,45.833333333333336,0.058305947206615076,1.1736186231761843,4.796711132570512,13.720500798172802,45.9193923753391,154.391116180916,15.826426004858195,0.0154183,0.8810630461975512,60.37524202315514,6.514364465175449
tuned,20.0,159302,512,256,64,48411,ALL,46682,24,100.0,100.0,0.051411679019750654,2.0396668183373103,6.37930626504416,19.502581082548463,44.07105448748782,154.391116180916,15.158967414981925,0.08083915,1.230495906393942,21.15428049118518,9.6289790497408
tuned,20.0,167029,512,256,64,48411,BW,1148,3,2.4443214240088573,7.5,0.2613240418118467,1.548913525797314,4.755653561155609,13.007200746367653,38.4635644812818,99.1139173947456,18.687702068169965,0.0270179,0.6989029859442508,40.938586855719215,5.574912891986063
tuned,20.0,167029,512,256,64,48411,BH,27016,16,57.52246305838266,40.0,0.059224163458691144,3.1182237429021624,7.581879710953035,21.807666622727435,43.375574646364555,592.2363467844747,18.455978186933404,0.2536365,1.5111988022089502,11.18936058317943,11.744891915901688
tuned,20.0,167029,512,256,64,48411,LL,18802,21,40.03321551760848,52.5,0.11169024571854058,1.168722315036932,4.664621808384439,13.700844751076517,43.62804230620844,102.76996664899178,14.044482359424235,0.015578499999999999,0.8519009703386341,60.705332553874946,6.052547601319009
tuned,20.0,167029,512,256,64,48411,ALL,46966,40,100.0,100.0,0.08516799386790444,2.0530492161035503,6.344925516342845,19.12734956177323,43.45368169027406,592.2363467844747,17.16422719275082,0.08368785000000001,1.227405559610101,20.50524359003149,9.315249329302048
tuned,20.0,167815,512,256,64,48411,BW,1110,6,2.377892030848329,17.647058823529413,0.5405405405405406,1.4207147151508006,4.494318185197815,12.936832721366905,33.49456211089636,42.94530098541081,16.719035845474608,0.0228258,0.5476054620801801,49.06210938082278,5.315315315315315
tuned,20.0,167815,512,256,64,48411,BH,26758,19,57.32219365895458,55.88235294117647,0.07100680170416324,3.1474247481037025,7.706566956088241,22.438273597915302,44.579650537936494,149.13551122320806,18.73970225368801,0.245228,1.5481068107300995,11.365702908938555,12.220644293295463
tuned,20.0,167815,512,256,64,48411,LL,18812,9,40.29991431019709,26.470588235294116,0.04784180310440145,1.192362119821561,4.79086852373224,14.173699541830088,45.42453707553718,301.78712516097465,16.31184455430666,0.01525835,0.808604718547895,61.6068454192331,6.416117371890283
tuned,20.0,167815,512,256,64,48411,ALL,46680,34,100.0,100.0,0.0728363324764353,2.0339189316590875,6.455159178770986,19.65909740386339,44.523040472039845,301.78712516097465,17.96336111800137,0.0848343,1.2262972594204797,21.189648020577543,9.717223650385604
